ReservationID,HotelID,CustomerID,RoomID,ResNumAdult,ResNumChild,ResRequest,ResCheckIn,ResCheckOut, ResDayRate , ResDeposite , ResFoodCharge , ResPetCharge , ResLateCharge , ResDamageCharge 
,1,96,174,7,0,none,9/8/2022 11:04,9/17/2022 22:16,1229.92,287.72,392.66,0,0,0
,1,311,106,1,0,Donec diam neque vestibulum eget vulputate ut ultrices vel augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi. Integer ac neque.,9/8/2022 11:16,9/13/2022 22:51,1445.36,361.47,0,0,118.5,0
,5,579,198,4,0,none,9/8/2022 11:38,9/15/2022 23:50,1195.28,230.88,0,0,0,0
,8,604,177,6,0,In blandit ultrices enim. Lorem ipsum dolor sit amet consectetuer adipiscing elit.,9/8/2022 16:56,9/9/2022 8:08,443.02,439.55,693.63,0,0,0
,4,435,72,5,5,Integer non velit. Donec diam neque vestibulum eget vulputate ut ultrices vel augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi.,9/8/2022 20:49,9/15/2022 6:29,793.46,382.97,32.82,0,0,0
,1,149,15,7,0,Nulla mollis molestie lorem.,9/8/2022 21:22,9/21/2022 13:40,698.17,436.94,0,0,101.6,0
,3,651,72,6,0,none,9/9/2022 2:10,9/20/2022 19:43,1014.2,226.66,0,0,0,0
,5,216,47,5,0,none,9/9/2022 3:03,9/20/2022 4:18,987.52,456.96,0,0,129.17,0
,8,21,123,7,0,none,9/9/2022 3:21,9/13/2022 18:32,564.45,442.15,0,0,0,0
,6,650,5,6,1,none,9/9/2022 4:20,9/15/2022 22:27,1384.14,259.92,0,0,0,0
,1,556,161,4,0,none,9/9/2022 5:34,9/21/2022 0:13,668.81,349.1,0,0,0,0
,4,210,96,5,0,none,9/9/2022 6:52,9/10/2022 5:04,1544.47,237.11,0,221.93,117.99,0
,4,230,147,2,0,none,9/9/2022 8:07,9/13/2022 20:09,393.56,299.79,344.56,0,0,0
,6,498,20,6,0,none,9/9/2022 8:18,9/17/2022 15:44,1212.47,412.18,0,0,0,0
,6,511,9,7,0,none,9/9/2022 8:27,9/19/2022 14:12,1554.5,312.54,0,0,124.9,0
,3,405,59,4,0,Morbi quis tortor id nulla ultrices aliquet.,9/9/2022 8:33,9/19/2022 14:09,1279.05,218.91,0,0,0,0
,4,423,86,2,0,none,9/9/2022 10:18,9/15/2022 12:31,1452.75,448.42,279.18,0,0,0
,6,59,3,4,4,none,9/9/2022 11:08,9/11/2022 20:26,312.59,392.4,472.36,0,0,0
,6,131,49,4,0,Morbi odio odio elementum eu interdum eu tincidunt in leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat.,9/9/2022 13:01,9/20/2022 0:42,772.47,383.58,111.85,0,0,0
,6,550,48,1,0,Ut tellus. Nulla ut erat id mauris vulputate elementum.,9/9/2022 13:50,9/18/2022 6:19,1457.77,412.46,0,0,128.36,0
,8,284,181,4,5,none,9/9/2022 15:54,9/22/2022 14:50,167.74,231.03,0,0,0,0
,6,74,53,4,0,Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque vestibulum eget vulputate ut ultrices vel augue.,9/9/2022 16:30,9/17/2022 23:00,1029.63,395.7,0,287.59,0,0
,5,45,158,6,0,Duis mattis egestas metus.,9/9/2022 17:56,9/11/2022 7:30,848.38,215.25,0,0,0,0
,7,411,114,2,0,Proin risus. Praesent lectus. Vestibulum quam sapien varius ut blandit non interdum in ante.,9/9/2022 18:14,9/17/2022 15:42,649.59,433.84,0,0,0,0
,8,647,160,6,2,Vestibulum quam sapien varius ut blandit non interdum in ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,9/9/2022 18:39,9/18/2022 8:57,1476,297.28,0,0,0,0
,7,576,110,6,3,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,9/9/2022 20:38,9/19/2022 16:33,650.07,253.92,0,0,0,0
,2,341,4,1,2,none,9/9/2022 21:28,9/15/2022 23:04,153.42,281.31,0,0,0,1487.98
,7,358,153,7,0,Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.,9/9/2022 21:34,9/15/2022 9:49,652.88,464.92,341.2,0,0,0
,4,149,191,2,0,Mauris sit amet eros.,9/9/2022 21:36,9/15/2022 11:15,529.91,204.07,0,0,0,0
,5,119,200,1,0,none,9/9/2022 23:35,9/18/2022 22:46,527.37,331.39,48.97,0,0,0
,1,146,79,1,0,Pellentesque eget nunc.,9/10/2022 0:13,9/16/2022 7:57,1343.7,276.19,0,0,83.41,0
,6,640,47,1,0,Morbi porttitor lorem id ligula.,9/10/2022 0:31,9/19/2022 22:22,560.5,274.85,0,204.97,143.09,0
,1,269,38,5,0,none,9/10/2022 0:42,9/12/2022 17:47,165.33,419.51,0,0,0,0
,8,147,116,2,0,none,9/10/2022 1:28,9/11/2022 18:23,393.51,379.37,0,0,0,0
,6,407,45,6,0,Nulla nisl.,9/10/2022 5:29,9/21/2022 8:32,540.31,498.91,0,0,0,0
,3,258,143,6,0,none,9/10/2022 7:20,9/14/2022 0:22,1133.52,273.52,0,0,0,0
,3,591,37,6,0,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi.,9/10/2022 7:50,9/17/2022 4:42,677.78,393.51,60.16,0,0,0
,4,459,158,5,0,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.,9/10/2022 8:27,9/11/2022 20:11,953.34,459.66,443.85,0,126.31,0
,4,323,140,7,0,Aenean sit amet justo.,9/10/2022 12:11,9/15/2022 0:51,1455.9,329.29,0,0,0,0
,5,546,221,4,2,Nulla mollis molestie lorem. Quisque ut erat.,9/10/2022 12:45,9/10/2022 21:24,726.67,243.68,0,0,0,0
,7,216,59,5,0,none,9/10/2022 14:05,9/11/2022 13:55,603.85,477.8,0,0,0,0
,4,597,108,2,0,none,9/10/2022 16:01,9/23/2022 13:51,202.59,300.29,0,0,0,0
,7,639,125,1,0,none,9/10/2022 16:18,9/18/2022 14:12,1583.6,487.16,351.66,0,83.13,0
,4,326,55,4,0,Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,9/10/2022 16:35,9/23/2022 13:32,1034.88,246.36,303.54,0,0,0
,6,492,46,3,4,In eleifend quam a odio.,9/10/2022 17:36,9/11/2022 21:04,177.48,358.25,568.46,0,0,1238.17
,2,581,82,6,0,none,9/10/2022 19:19,9/22/2022 15:48,183.57,214.23,0,0,0,0
,7,423,213,4,0,none,9/10/2022 19:25,9/12/2022 2:46,979.9,463.78,698.94,0,0,0
,8,138,152,4,0,Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl. Nunc rhoncus dui vel sem.,9/10/2022 19:40,9/15/2022 23:47,1219.63,377.24,0,0,0,0
,3,394,63,3,0,none,9/10/2022 21:24,9/16/2022 22:56,766.4,395.26,0,0,0,0
,4,641,130,2,0,none,9/10/2022 22:23,9/13/2022 4:30,287.09,200.84,0,0,83.02,0
,5,192,199,7,0,none,9/10/2022 22:25,9/14/2022 18:39,1238.01,321.53,0,0,131.7,0
,4,19,141,2,3,Morbi non quam nec dui luctus rutrum.,9/10/2022 23:32,9/23/2022 16:42,1141.57,239.25,591.1,0,0,0
,1,98,11,2,0,Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl. Nunc rhoncus dui vel sem. Sed sagittis.,9/11/2022 2:07,9/12/2022 8:43,943.05,449.42,0,0,0,0
,5,459,32,5,0,Nulla mollis molestie lorem. Quisque ut erat.,9/11/2022 2:14,9/19/2022 19:17,394.25,210.81,0,0,0,0
,1,53,82,7,0,Morbi ut odio. Cras mi pede malesuada in imperdiet et commodo vulputate justo. In blandit ultrices enim.,9/11/2022 2:38,9/22/2022 19:19,714.61,242.74,243.99,0,83.41,0
,4,512,134,6,0,none,9/11/2022 3:33,9/16/2022 6:25,621.46,266.64,0,0,0,0
,5,589,230,4,1,none,9/11/2022 3:35,9/23/2022 7:08,387.12,298.32,0,0,0,0
,2,148,106,4,0,none,9/11/2022 4:28,9/20/2022 8:33,1326.85,224.89,0,0,0,0
,4,462,145,1,4,none,9/11/2022 4:37,9/20/2022 9:57,236.45,326.2,0,0,0,0
,3,646,75,3,2,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.,9/11/2022 4:53,9/13/2022 11:54,237.29,476.69,0,483.84,0,0
,8,366,56,3,3,none,9/11/2022 5:07,9/23/2022 23:26,596.92,408.84,0,291.39,78.56,0
,3,524,75,1,3,In hac habitasse platea dictumst. Morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante. Nulla justo.,9/11/2022 7:20,9/11/2022 17:25,1594.69,463.22,82.55,0,144.68,0
,4,489,179,1,3,Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.,9/11/2022 7:32,9/23/2022 4:41,944.82,323.6,0,0,0,0
,2,236,36,7,0,none,9/11/2022 8:58,9/16/2022 5:44,885.37,322.19,645.86,0,94.66,0
,2,173,12,2,0,Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl. Aenean lectus.,9/11/2022 9:58,9/11/2022 17:38,638.75,357.66,37.2,0,0,0
,4,329,85,6,0,Morbi odio odio elementum eu interdum eu tincidunt in leo.,9/11/2022 12:27,9/13/2022 12:08,510.66,402.27,43.14,459.2,0,0
,2,76,58,3,0,Integer ac neque.,9/11/2022 12:57,9/22/2022 10:30,934.77,293.61,638.3,0,0,0
,1,206,27,4,0,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.,9/11/2022 13:08,9/17/2022 15:59,434.83,283.86,0,0,0,0
,8,611,113,3,1,Aliquam non mauris.,9/11/2022 13:27,9/12/2022 22:00,1148.19,267.88,0,333.86,0,0
,2,179,42,3,0,Nulla mollis molestie lorem. Quisque ut erat.,9/11/2022 13:47,9/14/2022 7:23,1386.65,393.63,265.02,0,146.9,0
,1,149,103,4,0,Maecenas leo odio condimentum id luctus nec molestie sed justo.,9/11/2022 14:04,9/22/2022 14:24,400.43,492.14,0,0,0,1495.7
,8,17,35,7,3,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.,9/11/2022 15:25,9/12/2022 11:09,1370.07,232.77,346.6,0,78.19,0
,4,178,130,2,0,none,9/11/2022 15:32,9/23/2022 12:43,1508.77,247.48,71.75,0,0,0
,5,508,89,2,0,Aliquam quis turpis eget elit sodales scelerisque.,9/11/2022 15:34,9/14/2022 18:08,643.66,258.48,0,0,0,0
,5,248,171,4,1,none,9/11/2022 15:37,9/24/2022 15:36,1409.46,490.2,0,0,0,0
,6,114,7,6,0,none,9/11/2022 19:45,9/17/2022 21:44,386.7,330.01,0,0,0,0
,8,115,111,1,0,Proin leo odio porttitor id consequat in consequat ut nulla.,9/11/2022 20:21,9/18/2022 23:22,1590.84,232.04,0,0,0,0
,5,557,209,4,5,Aenean fermentum.,9/11/2022 21:58,9/22/2022 18:27,790.13,264.21,105.36,0,0,0
,6,435,9,5,0,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,9/11/2022 22:51,9/15/2022 7:59,1496.74,220.14,289.79,0,0,0
,1,201,63,5,2,none,9/12/2022 0:55,9/16/2022 0:10,1344.74,413.9,0,0,0,0
,6,47,52,6,0,none,9/12/2022 2:56,9/18/2022 16:25,1467.95,270.55,0,464.98,141.21,0
,2,300,90,6,4,none,9/12/2022 3:01,9/12/2022 4:20,310.81,329.69,0,0,0,0
,5,558,190,5,0,Donec posuere metus vitae ipsum. Aliquam non mauris.,9/12/2022 3:06,9/24/2022 10:58,733.85,264.88,409.86,0,0,0
,1,37,24,2,0,none,9/12/2022 5:35,9/22/2022 21:14,285.93,298.8,0,0,0,0
,1,345,79,6,0,none,9/12/2022 6:16,9/17/2022 22:28,584.75,348.08,0,0,0,0
,2,155,72,7,0,Nulla ac enim.,9/12/2022 8:17,9/21/2022 15:23,1189.44,410.29,0,0,0,0
,5,488,22,6,0,none,9/12/2022 8:39,9/18/2022 4:35,1524.43,238.01,0,0,0,0
,4,217,41,4,0,In blandit ultrices enim. Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.,9/12/2022 8:44,9/12/2022 11:34,434.69,346.02,0,0,0,0
,4,634,201,7,0,none,9/12/2022 10:15,9/18/2022 12:29,848.54,206.37,0,0,0,0
,8,200,54,2,2,none,9/12/2022 11:29,9/17/2022 19:28,1151.09,337.63,379.2,0,0,1282.3
,6,333,12,6,0,Donec dapibus. Duis at velit eu est congue elementum.,9/12/2022 11:44,9/24/2022 20:57,1173.25,357.46,0,0,0,0
,3,438,59,6,0,none,9/12/2022 12:11,9/20/2022 5:10,509.25,399.29,0,400.21,0,0
,2,118,11,3,5,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.,9/12/2022 12:29,9/20/2022 7:19,748.31,422.67,222.65,0,0,0
,7,362,176,2,0,none,9/12/2022 13:07,9/22/2022 23:36,520.62,428.7,0,0,122.46,0
,5,245,223,1,0,Donec semper sapien a libero. Nam dui.,9/12/2022 13:50,9/13/2022 1:13,1411.23,334.43,0,0,0,0
,8,67,117,7,5,none,9/12/2022 15:27,9/15/2022 0:36,550.78,485.09,0,0,134.85,0
,1,294,49,6,0,none,9/12/2022 17:12,9/20/2022 8:17,719.26,432.79,0,0,0,0
,5,232,2,5,0,Nulla ut erat id mauris vulputate elementum. Nullam varius.,9/12/2022 22:09,9/18/2022 1:44,887.67,204.24,0,0,0,0
,3,590,123,2,0,none,9/12/2022 23:22,9/22/2022 7:51,549.29,244.89,622.84,0,0,0
,6,649,43,7,3,Donec ut mauris eget massa tempor convallis. Nulla neque libero convallis eget eleifend luctus ultricies eu nibh. Quisque id justo sit amet sapien dignissim vestibulum.,9/13/2022 2:31,9/20/2022 21:39,591.46,427.17,0,0,0,0
,6,75,58,5,0,none,9/13/2022 4:02,9/20/2022 3:56,200.87,353.61,0,0,0,0
,7,78,113,7,3,none,9/13/2022 5:11,9/20/2022 7:52,980.35,496.75,0,0,0,0
,7,203,14,2,0,none,9/13/2022 5:22,9/20/2022 17:58,732.82,292.47,669.16,0,0,0
,8,293,36,6,0,none,9/13/2022 6:34,9/19/2022 11:09,784.18,444.88,0,0,0,0
,6,219,45,5,5,none,9/13/2022 6:35,9/25/2022 16:54,1107.13,325.3,691.12,0,0,0
,2,465,54,6,0,none,9/13/2022 8:14,9/25/2022 15:53,968.42,432.48,0,0,0,0
,1,646,128,1,0,none,9/13/2022 8:16,9/21/2022 23:35,411.66,298.29,0,0,0,0
,2,592,126,5,0,none,9/13/2022 8:53,9/25/2022 13:11,787.95,311.34,0,0,129.79,0
,1,124,68,3,0,none,9/13/2022 10:34,9/17/2022 1:20,196.94,295.2,695.89,0,0,0
,3,604,36,3,0,Donec posuere metus vitae ipsum. Aliquam non mauris.,9/13/2022 10:57,9/19/2022 4:31,349.9,299.76,0,0,0,940.92
,5,396,151,2,0,none,9/13/2022 14:01,9/23/2022 1:55,936.99,249.57,0,0,0,0
,5,232,227,3,0,none,9/13/2022 14:14,9/22/2022 15:55,504.65,428.95,0,337.64,0,0
,6,461,52,2,0,Nulla nisl.,9/13/2022 14:22,9/18/2022 21:10,179.33,402.74,0,0,0,0
,5,286,186,4,0,none,9/13/2022 15:25,9/25/2022 19:51,1254.82,336.87,28.86,0,0,0
,7,280,152,2,1,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,9/13/2022 16:34,9/19/2022 1:49,1555.95,403.26,0,0,0,0
,7,468,188,6,3,Proin at turpis a pede posuere nonummy. Integer non velit.,9/13/2022 16:50,9/18/2022 13:38,954.13,215.96,365.25,0,0,0
,2,174,106,1,1,Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.,9/13/2022 17:22,9/17/2022 2:38,960.65,252.96,0,0,148.65,0
,3,229,90,1,0,none,9/13/2022 17:58,9/18/2022 23:00,472.79,366.97,0,0,0,0
,6,426,7,3,0,Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio condimentum id luctus nec molestie sed justo.,9/13/2022 18:44,9/16/2022 5:41,761.52,290.47,404.17,0,97.66,0
,4,661,180,3,4,Morbi ut odio. Cras mi pede malesuada in imperdiet et commodo vulputate justo.,9/13/2022 20:35,9/22/2022 19:47,631.61,304.62,0,0,0,0
,4,641,4,1,0,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,9/13/2022 21:39,9/13/2022 23:29,671.72,307.96,238.51,0,0,0
,3,277,152,4,0,Donec diam neque vestibulum eget vulputate ut ultrices vel augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi. Integer ac neque.,9/13/2022 22:13,9/23/2022 12:26,717.71,238.47,0,0,0,0
,4,268,202,7,0,Donec ut mauris eget massa tempor convallis. Nulla neque libero convallis eget eleifend luctus ultricies eu nibh. Quisque id justo sit amet sapien dignissim vestibulum.,9/13/2022 22:45,9/24/2022 15:10,705.37,483.63,288.88,0,0,1033.43
,6,503,50,2,2,none,9/13/2022 22:55,9/19/2022 11:41,879.51,334.75,185.53,0,0,0
,2,468,112,7,0,none,9/13/2022 23:03,9/18/2022 0:40,1401.74,486.3,0,0,0,0
,6,519,48,4,0,none,9/14/2022 1:05,9/16/2022 11:06,1303.38,359.4,0,0,126.43,0
,7,649,158,3,0,none,9/14/2022 2:29,9/23/2022 8:48,1250.98,305.85,0,0,0,0
,4,86,48,1,2,none,9/14/2022 5:08,9/21/2022 18:47,1048.09,396.5,0,0,0,0
,5,49,101,2,5,none,9/14/2022 7:32,9/24/2022 2:20,166.22,294.8,0,0,0,0
,1,75,188,1,3,none,9/14/2022 7:33,9/24/2022 19:49,332.1,350.2,0,0,0,0
,2,61,7,5,0,none,9/14/2022 8:15,9/16/2022 18:07,1023.99,455.71,111.83,0,0,0
,5,423,252,1,5,none,9/14/2022 10:28,9/19/2022 11:49,269.84,442.92,337.17,0,0,0
,8,541,186,3,0,none,9/14/2022 13:11,9/19/2022 5:47,242.98,387.5,0,0,0,0
,1,247,36,1,0,Proin risus. Praesent lectus.,9/14/2022 13:19,9/25/2022 11:53,732.08,217.77,636.85,0,0,0
,7,150,146,5,5,none,9/14/2022 14:10,9/19/2022 10:11,273.59,329.64,0,0,0,0
,3,498,116,6,3,Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque vestibulum eget vulputate ut ultrices vel augue.,9/14/2022 14:15,9/15/2022 14:30,1103.37,476.85,0,0,83.78,0
,5,435,64,5,2,none,9/14/2022 15:13,9/15/2022 14:56,1029.79,439.38,0,0,0,0
,1,478,85,4,0,none,9/14/2022 15:39,9/17/2022 22:53,777.26,214.11,0,0,99.02,0
,4,113,94,6,0,none,9/14/2022 18:47,9/20/2022 2:09,1326.72,266.18,630.96,0,0,0
,7,202,72,7,2,none,9/14/2022 19:45,9/15/2022 0:59,312.46,433.81,0,0,0,0
,7,279,69,7,0,none,9/15/2022 1:05,9/22/2022 10:57,1452.12,494.11,563.56,0,0,0
,6,418,46,2,0,none,9/15/2022 1:10,9/22/2022 23:59,1104.56,444.32,0,262.43,0,0
,1,131,27,7,1,none,9/15/2022 1:54,9/22/2022 21:14,850.09,292.55,524.42,0,0,0
,5,246,96,7,0,none,9/15/2022 2:38,9/23/2022 10:35,1140.73,491.33,0,0,0,0
,5,371,175,2,3,Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros viverra eget congue eget semper rutrum nulla.,9/15/2022 3:06,9/24/2022 3:08,1039.77,424.22,0,0,85.43,0
,8,61,53,7,1,none,9/15/2022 3:52,9/27/2022 5:15,1329.45,221.81,0,0,0,0
,7,445,180,1,0,none,9/15/2022 5:22,9/15/2022 21:35,1228.72,315.57,0,0,0,0
,1,333,167,6,0,none,9/15/2022 6:09,9/24/2022 12:38,617.26,229.51,0,0,0,0
,4,549,132,2,0,none,9/15/2022 6:24,9/24/2022 10:27,403.46,441.78,0,0,0,0
,8,509,27,7,0,Nullam molestie nibh in lectus. Pellentesque at nulla.,9/15/2022 8:06,9/22/2022 6:54,1017.7,377.88,117.75,0,0,0
,1,463,27,5,0,none,9/15/2022 11:14,9/16/2022 7:55,1050.23,406.31,581.2,0,0,0
,6,298,28,5,2,none,9/15/2022 12:20,9/21/2022 21:17,861.55,473.12,0,0,0,0
,4,224,59,7,0,none,9/15/2022 12:26,9/22/2022 19:28,1590,239.21,0,0,0,0
,5,645,123,1,0,Morbi vel lectus in quam fringilla rhoncus.,9/15/2022 15:04,9/22/2022 17:32,656.18,312.31,0,0,0,0
,1,277,80,5,0,none,9/15/2022 15:12,9/17/2022 2:09,438.78,473.19,0,0,0,0
,3,109,93,5,0,none,9/15/2022 17:54,9/28/2022 17:00,823.43,450.57,0,0,0,0
,3,296,2,5,0,none,9/15/2022 18:33,9/17/2022 6:52,737.84,488.19,0,0,0,0
,2,457,2,1,0,Nam nulla. Integer pede justo lacinia eget tincidunt eget tempus vel pede. Morbi porttitor lorem id ligula.,9/15/2022 18:51,9/27/2022 4:16,994.88,346.16,649.47,0,0,0
,7,428,3,2,0,Integer ac neque.,9/15/2022 19:13,9/16/2022 17:52,1514.79,400.63,0,0,0,0
,6,605,43,1,0,none,9/15/2022 19:47,9/21/2022 14:01,790.23,248.11,330.99,0,0,0
,5,302,244,2,0,none,9/15/2022 20:51,9/22/2022 0:28,432.3,357.21,0,0,0,0
,8,321,148,3,0,none,9/15/2022 21:32,9/23/2022 4:41,273.64,213.1,0,0,0,0
,1,366,81,1,0,none,9/16/2022 1:25,9/18/2022 10:40,386.76,221.28,658.9,0,0,0
,6,311,45,3,0,none,9/16/2022 2:17,9/18/2022 12:30,912.42,462.42,0,0,120.53,0
,1,340,8,2,0,Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,9/16/2022 2:26,9/16/2022 18:14,1152.94,364.67,0,0,110.34,0
,7,104,111,4,4,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.,9/16/2022 2:42,9/18/2022 14:54,712.23,245.02,0,498.29,0,0
,5,128,72,3,0,Proin risus. Praesent lectus.,9/16/2022 3:52,9/26/2022 18:47,852.85,205.76,0,0,0,0
,1,647,150,4,0,Nulla tellus. In sagittis dui vel nisl.,9/16/2022 4:59,9/23/2022 20:08,387.32,372.09,316.96,317.9,0,699.72
,1,600,86,2,2,none,9/16/2022 5:19,9/29/2022 2:28,833.02,314.32,78.94,0,0,0
,2,400,120,6,0,Fusce posuere felis sed lacus. Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl. Nunc rhoncus dui vel sem.,9/16/2022 6:07,9/17/2022 10:42,881.47,332.14,519.52,0,0,0
,3,628,154,4,0,Morbi porttitor lorem id ligula.,9/16/2022 7:46,9/17/2022 13:27,227.07,261.72,23.48,0,0,0
,7,377,13,5,0,none,9/16/2022 8:20,9/20/2022 13:56,1594.49,345.21,0,0,0,0
,8,509,238,1,2,Fusce consequat. Nulla nisl. Nunc nisl.,9/16/2022 9:49,9/25/2022 10:22,691.62,227.91,0,286.66,0,0
,5,651,119,6,4,Donec semper sapien a libero.,9/16/2022 11:31,9/27/2022 21:06,482.5,282.07,0,0,0,0
,2,97,67,1,3,none,9/16/2022 11:37,9/19/2022 19:10,925.34,280.7,0,0,113.11,347.97
,7,322,122,3,5,none,9/16/2022 11:43,9/28/2022 15:59,1323.54,445.58,0,228.25,124.35,0
,4,495,29,5,4,none,9/16/2022 13:00,9/17/2022 14:56,835.62,452.58,0,295.67,0,0
,6,64,35,2,2,none,9/16/2022 14:08,9/24/2022 3:06,1597.98,363.22,0,0,0,0
,4,353,59,5,0,none,9/16/2022 16:14,9/19/2022 12:48,1548.59,227.26,550.96,0,0,0
,2,272,116,3,0,none,9/16/2022 16:29,9/29/2022 8:35,220.94,290.65,0,0,0,0
,6,498,35,3,0,none,9/16/2022 16:52,9/26/2022 6:01,823.27,362.11,0,0,0,0
,1,43,117,3,0,Quisque porta volutpat erat. Quisque erat eros viverra eget congue eget semper rutrum nulla.,9/16/2022 17:42,9/22/2022 18:30,1441.44,322.12,0,243.2,0,0
,5,171,32,4,0,none,9/16/2022 19:04,9/21/2022 23:52,1582,388.33,0,0,0,0
,4,320,191,1,0,none,9/16/2022 19:36,9/22/2022 16:56,381.57,283.92,0,0,0,0
,5,303,101,5,3,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.,9/16/2022 21:09,9/23/2022 22:31,1004.34,326.6,0,0,0,0
,8,75,172,4,0,none,9/17/2022 0:27,9/19/2022 18:18,1533.16,477.71,0,0,0,0
,2,537,26,3,0,none,9/17/2022 2:07,9/22/2022 6:51,1012.22,352.52,379.18,0,0,0
,5,640,65,3,4,none,9/17/2022 2:37,9/23/2022 19:45,907.97,272.69,0,0,0,0
,3,390,111,5,0,none,9/17/2022 5:18,9/20/2022 16:02,675.27,405.18,0,0,0,0
,4,10,182,1,0,none,9/17/2022 7:50,9/17/2022 18:59,353.91,301.94,0,0,0,0
,4,225,117,5,0,Donec odio justo sollicitudin ut suscipit a feugiat et eros.,9/17/2022 10:06,9/21/2022 7:24,1508.09,330.83,0,273.31,0,0
,7,299,162,3,4,none,9/17/2022 11:45,9/22/2022 18:19,781.51,495.15,0,0,0,0
,3,406,85,3,1,none,9/17/2022 13:22,9/22/2022 16:13,1453.79,466.56,0,0,0,0
,4,288,15,2,0,Curabitur in libero ut massa volutpat convallis. Morbi odio odio elementum eu interdum eu tincidunt in leo. Maecenas pulvinar lobortis est.,9/17/2022 14:05,9/21/2022 16:32,476.8,257.8,0,0,0,0
,2,620,122,5,0,none,9/17/2022 15:06,9/28/2022 0:15,723.44,265.67,0,432.4,0,0
,4,544,204,7,0,none,9/17/2022 15:44,9/30/2022 9:45,1120.5,235.92,0,0,79.06,0
,2,408,92,1,1,none,9/17/2022 16:49,9/22/2022 14:04,913.98,205.35,100.99,0,0,0
,1,102,145,6,0,none,9/17/2022 17:18,9/28/2022 3:36,265.96,202.1,45.21,0,0,0
,2,523,36,2,0,Vivamus in felis eu sapien cursus vestibulum.,9/17/2022 17:27,9/18/2022 0:39,1092.9,470.72,0,0,0,0
,7,165,158,6,2,none,9/17/2022 17:28,9/25/2022 19:53,1472.98,236.65,0,0,105.34,0
,1,76,21,4,3,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.,9/17/2022 19:29,9/29/2022 20:46,1037.43,482.34,0,0,0,0
,2,97,97,4,0,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi. Integer ac neque.,9/17/2022 19:31,9/21/2022 14:57,1060.98,284.81,59.82,0,0,0
,6,345,10,2,0,Curabitur gravida nisi at nibh.,9/17/2022 19:43,9/22/2022 16:20,879.22,250.04,518.57,0,0,0
